alert,baroaltitude,callsign,geoaltitude,heading,icao24,lastcontact,lastposupdate,lat,lon,onground,spi,squawk,time,velocity,vertrate,aircraft_model,wingspan_m,length_m,has_dimensions,is_grounded,is_stationary,is_likely_taxiing
False,335.28000000000003,JUV8488,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828020,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,KLY8490,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828020,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,411.48,QPX8491,396.24,270.0,ad3968,1563828019.742,1563828017.968,33.4310302734375,-112.02143554687498,False,False,1672,1563828020,85.912148,12.029440000000001,CRJ9,24.8412,36.21024,True,False,False,False
False,335.28000000000003,PNK8492,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828030,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,MKN8493,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828030,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,QPX8496,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828030,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,525.78,MKN8498,518.1600000000001,270.0,ad3968,1563828029.938,1563828029.708,33.43107604980469,-112.03214721679686,False,False,1672,1563828030,87.45548000000001,11.704320000000001,CRJ9,24.8412,36.21024,True,False,False,False
False,335.28000000000003,HXP8499,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828040,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,HXP8501,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828040,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,TQN8502,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828040,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,426.72,HXP8504,434.34000000000003,270.8746767711213,aa6ed1,1563828039.895,1563828039.596,33.440846588652015,-111.97540283203125,False,False,2025,1563828040,67.4000176492517,-2.27584,A319,35.814,33.8328,True,False,False,False
False,640.08,XAL8505,647.7,264.8978347476418,ad3968,1563828039.945,1563828039.45,33.43069820080773,-112.0415450115593,False,False,1672,1563828040,86.77040190231958,13.980160000000001,CRJ9,24.8412,36.21024,True,False,False,False
False,335.28000000000003,LVR8508,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828050,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,LVR8510,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828050,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,PNK8512,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828050,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,403.86,ZET8514,396.24,269.11859600341785,aa6ed1,1563828049.134,1563828048.665,33.440800036414196,-111.98184889190051,False,False,2025,1563828050,66.88563405481736,-2.9260800000000002,A319,35.814,33.8328,True,False,False,False
False,769.62,XAL8516,769.62,256.2061913878234,ad3968,1563828049.915,1563828049.459,33.42925508143538,-112.05056949537627,False,False,1672,1563828050,88.46342884803596,10.40384,CRJ9,24.8412,36.21024,True,False,False,False
False,335.28000000000003,PNK8519,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828060,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,TQN8520,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828060,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,RYS8522,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828060,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,396.24,ZET8525,396.24,269.11859600341785,aa6ed1,1563828052.268,1563828052.268,33.440826416015625,-111.98457641601561,False,False,2025,1563828060,66.88563405481736,-2.9260800000000002,A319,35.814,33.8328,True,False,False,False
False,335.28000000000003,JUV8526,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828070,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,QPX8528,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828070,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,KLY8531,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828070,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,XAL8534,320.04,270.0,aa6ed1,1563828067.936,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828070,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,502.92,MKN8537,472.44,270.0,a5fd2d,1563828079.97,1563828079.694,33.43102406647245,-112.02769999601404,False,False,0764,1563828080,84.368816,13.004800000000001,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,KLY8539,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828080,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,335.28000000000003,PNK8541,327.66,270.0,a8aa87,1563827785.042,1563827783.877,33.440846588652015,-111.99440469547194,False,False,0153,1563828080,70.993272,-1.6256000000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,XAL8542,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828080,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,PNK8543,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828080,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1371.6000000000001,JUV8546,1402.0800000000002,175.72415888737106,acdb7c,1563828079.909,1563828079.909,33.45597839355469,-111.99276123046874,False,False,0335,1563828080,55.199146001027664,-1.6256000000000002,UNKNOWN_MODEL,,,False,False,False,False
False,632.46,HXP8547,533.4,269.2882877939643,a5fd2d,1563828089.762,1563828089.626,33.43102406647245,-112.0363881636639,False,False,0764,1563828090,82.83187436217293,13.004800000000001,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,ZET8549,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828090,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,HXP8550,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828090,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,XAL8553,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828090,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1371.6000000000001,JUV8555,1402.0800000000002,177.32457334397088,acdb7c,1563828089.876,1563828089.762,33.45121765136719,-111.992431640625,False,False,0335,1563828090,55.10557382612456,0.65024,UNKNOWN_MODEL,,,False,False,False,False
False,731.52,MKN8558,678.1800000000001,262.8327612714802,a5fd2d,1563828099.96,1563828099.826,33.430572509765625,-112.04560546874998,False,False,0764,1563828100,86.58873473739457,5.8521600000000005,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,QPX8559,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828100,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,ZET8560,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828100,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,LVR8563,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828100,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,VOR8565,1584.96,357.1375947738882,acd203,1563828099.96,1563828099.464,33.41111755371094,-111.98084106445313,False,False,0356,1563828100,51.50866535922281,-1.95072,UNKNOWN_MODEL,,,False,False,False,False
False,1371.6000000000001,MKN8566,1402.0800000000002,176.79051368220803,acdb7c,1563828099.963,1563828099.708,33.44627380371094,-111.99215698242188,False,False,0335,1563828100,55.13198205784879,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,335.28000000000003,HXP8568,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828110,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,VOR8571,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828110,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,ZET8574,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828110,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,XAL8575,1569.72,357.8389205117736,acd203,1563828109.818,1563828109.48,33.415848036943856,-111.9811202068718,False,False,0356,1563828110,54.56987615010934,-1.95072,UNKNOWN_MODEL,,,False,False,False,False
False,1371.6000000000001,LVR8577,1386.8400000000001,174.89783474764184,acdb7c,1563828109.97,1563828109.97,33.441032797603285,-111.99177021882971,False,False,0335,1563828110,57.84693460154638,-1.95072,UNKNOWN_MODEL,,,False,False,False,False
False,335.28000000000003,XAL8579,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828120,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,MKN8582,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828120,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS8585,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828120,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,PNK8588,1577.34,358.2986453946739,acd203,1563828119.99,1563828118.115,33.42003773834745,-111.98128836495536,False,False,0356,1563828120,51.981759718949114,2.27584,UNKNOWN_MODEL,,,False,False,False,False
False,1341.1200000000001,XAL8591,1371.6000000000001,171.36919821145156,acdb7c,1563828119.99,1563828119.945,33.43574523925781,-111.99083862304687,False,False,0335,1563828120,58.277673166507675,-0.32512,UNKNOWN_MODEL,,,False,False,False,False
False,335.28000000000003,LVR8592,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828130,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,VOR8594,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828130,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,XAL8597,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828130,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,PNK8599,1592.58,355.9143832200251,acd203,1563828129.975,1563828129.799,33.42548435017214,-111.98156862842794,False,False,0356,1563828130,50.54395937250868,-1.6256000000000002,UNKNOWN_MODEL,,,False,False,False,False
False,1371.6000000000001,KLY8601,1379.22,174.07541801801753,acdb7c,1563828129.966,1563828129.939,33.43083785752118,-111.99014469068877,False,False,0335,1563828130,54.823899068723236,2.27584,UNKNOWN_MODEL,,,False,False,False,False
False,441.96000000000004,XAL8603,434.34000000000003,270.0,ad2573,1563828129.94,1563828128.83,33.440800036414196,-111.97338493502869,False,False,0567,1563828130,71.507716,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,LVR8604,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828140,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,MKN8607,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828140,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,VOR8610,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828140,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,HXP8612,1577.34,353.9623174785771,acd203,1563828139.958,1563828139.798,33.430232678429554,-111.98212915537309,False,False,0356,1563828140,53.800611565858915,-1.30048,UNKNOWN_MODEL,,,False,False,False,False
False,1371.6000000000001,PNK8613,1379.22,179.46454101443547,acdb7c,1563828139.753,1563828139.708,33.425994873046875,-111.98973999023437,False,False,0335,1563828140,55.047911891435085,0.65024,UNKNOWN_MODEL,,,False,False,False,False
False,396.24,HXP8615,396.24,270.41219274140235,ad2573,1563828139.754,1563828137.466,33.44078063964844,-111.97996215820311,False,False,0567,1563828140,71.50956649404185,-4.22656,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,ZET8618,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828150,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,TQN8620,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828150,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,LVR8623,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828150,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,1524.0,MKN8626,1584.96,357.1087304037794,acd203,1563828149.965,1563828149.186,33.43465514102225,-111.9826336296237,False,False,0356,1563828150,50.99486968206053,2.9260800000000002,UNKNOWN_MODEL,,,False,False,False,False
False,1371.6000000000001,HXP8627,1409.7,181.70135460532615,acdb7c,1563828149.964,1563828149.653,33.42106188757945,-111.98986442721619,False,False,0335,1563828150,51.981759718949114,2.9260800000000002,UNKNOWN_MODEL,,,False,False,False,False
False,365.76,TQN8630,350.52,270.0,ad2573,1563828149.938,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828150,72.536604,-2.60096,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,JUV8633,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828160,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,LVR8636,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828160,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,HXP8639,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828160,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,426.72,LVR8642,388.62,268.63607246839706,abb8a0,1563828159.995,1563828159.995,33.430938720703125,-112.02105102539062,False,False,4115,1563828160,86.45108586247278,13.004800000000001,B738,35.78352,39.4716,True,False,False,False
False,1524.0,QPX8643,1592.58,358.8766972859246,acd203,1563828159.986,1563828157.204,33.43830871582031,-111.98270874023436,False,False,0356,1563828160,52.4833741678971,-2.27584,UNKNOWN_MODEL,,,False,False,False,False
False,1402.0800000000002,HXP8645,1409.7,183.88790956083307,acdb7c,1563828159.929,1563828159.68,33.416499768273304,-111.99014469068877,False,False,0335,1563828160,53.10995877734691,-0.32512,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,LVR8648,327.66,270.0,ad2573,1563828158.11,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828160,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,335.28000000000003,LVR8651,,285.94539590092285,a7fa2d,1563827875.541,1563827875.541,33.430206298828125,-112.01533813476561,False,False,7374,1563828170,7.490417703762054,-0.32512,E75S,28.71216,31.668720000000004,True,False,False,False
False,342.90000000000003,KLY8654,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828170,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,XAL8655,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828170,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,556.26,MKN8658,541.02,267.99044618697883,abb8a0,1563828169.836,1563828169.829,33.43069820080773,-112.03033447265625,False,False,4115,1563828170,88.02405934296982,13.004800000000001,B738,35.78352,39.4716,True,False,False,False
False,1524.0,LVR8661,1577.34,353.3547217897256,acd203,1563828169.986,1563828169.512,33.444291454250525,-111.98319415656889,False,False,0356,1563828170,53.34613126646963,0.65024,UNKNOWN_MODEL,,,False,False,False,False
False,1402.0800000000002,ZET8662,1417.3200000000002,180.54565759341574,acdb7c,1563828169.681,1563828169.681,33.41157531738281,-111.990234375,False,False,0335,1563828170,54.01906967778635,0.65024,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,PNK8663,327.66,270.0,ad2573,1563828158.11,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828170,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,342.90000000000003,XAL8664,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828180,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,LVR8667,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828180,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,670.5600000000001,ZET8668,640.08,268.02506598911805,abb8a0,1563828178.99,1563828178.472,33.43048095703125,-112.03813476562499,False,False,4115,1563828180,89.56645853426623,12.679680000000001,B738,35.78352,39.4716,True,False,False,False
False,1524.0,JUV8671,1584.96,353.72270151040243,acd203,1563828179.882,1563828179.882,33.44920349121094,-111.9838623046875,False,False,0356,1563828180,51.75470277651545,0.32512,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,RYS8674,327.66,270.0,ad2573,1563828158.11,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828180,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,342.90000000000003,KLY8676,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828190,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,ZET8679,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828190,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,480.06,QPX8681,487.68,270.90938044919915,aad762,1563828189.935,1563828189.779,33.4288330078125,-111.97446899414061,False,False,1341,1563828190,64.82810926349526,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,762.0,ZET8683,762.0,261.6897228324758,abb8a0,1563828189.999,1563828189.781,33.42961120605469,-112.04928588867188,False,False,4115,1563828190,92.54274190254446,4.8768,B738,35.78352,39.4716,True,False,False,False
False,1524.0,VOR8686,1577.34,350.5376777919744,acd203,1563828189.999,1563828189.54,33.45378811076536,-111.98459547393176,False,False,0356,1563828190,53.19709168132454,-0.65024,UNKNOWN_MODEL,,,False,False,False,False
False,327.66,TQN8687,327.66,270.0,ad2573,1563828158.11,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828190,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,342.90000000000003,ZET8690,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828200,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,KLY8692,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828200,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,441.96000000000004,ZET8694,472.44,270.0,aad762,1563828199.917,1563828194.401,33.42887878417969,-111.97787475585938,False,False,1341,1563828200,65.334388,-3.2512000000000003,B737,35.78352,33.61944,True,False,False,False
False,1524.0,JUV8696,1577.34,349.3460974000615,acd203,1563828199.995,1563828199.918,33.458587646484375,-111.98567504882811,False,False,0356,1563828200,52.870228568963384,0.0,UNKNOWN_MODEL,,,False,False,False,False
False,2103.12,TQN8699,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828200,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,342.90000000000003,PNK8702,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828210,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS8704,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828210,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,411.48,ZET8706,403.86,270.0,aad762,1563828209.941,1563828209.941,33.42887878417969,-111.98902587890623,False,False,1341,1563828210,63.276612,-2.9260800000000002,B737,35.78352,33.61944,True,False,False,False
False,2103.12,QPX8708,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828210,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,480.06,KLY8709,457.2,269.6441301693781,a05940,1563828219.864,1563828219.721,33.43107061871027,-112.02355209661988,False,False,4141,1563828220,82.82708163676536,13.980160000000001,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,QPX8712,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828220,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,LVR8713,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828220,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,381.0,JUV8715,381.0,270.0,aad762,1563828219.578,1563828214.086,33.42887878417969,-111.99188232421875,False,False,1341,1563828220,62.762168,-2.9260800000000002,B737,35.78352,33.61944,True,False,False,False
False,2103.12,VOR8716,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828220,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,617.22,VOR8717,601.98,271.08776384038407,a05940,1563828229.814,1563828229.536,33.4310302734375,-112.0322021484375,False,False,4141,1563828230,81.29680256574258,14.630400000000002,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,TQN8720,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828230,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS8722,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828230,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,,HXP8725,,270.4583564580004,aad762,1563828229.815,1563828222.021,33.42883611129502,-111.99726338289221,True,False,1341,1563828230,64.30755774307664,-3.2512000000000003,B737,35.78352,33.61944,True,True,False,True
False,2103.12,QPX8727,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828230,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,731.52,JUV8729,723.9000000000001,271.0609116902642,a05940,1563828239.969,1563828239.853,33.43121337890625,-112.04126586914063,False,False,4141,1563828240,83.35421688617444,5.8521600000000005,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,XAL8732,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828240,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,RYS8734,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828240,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,,JUV8737,,270.4583564580004,aad762,1563828229.815,1563828222.021,33.42883611129502,-111.99726338289221,True,False,1341,1563828240,64.30755774307664,-3.2512000000000003,B737,35.78352,33.61944,True,True,False,True
False,2103.12,VOR8740,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828240,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,784.86,JUV8741,792.48,271.6846843178963,a05940,1563828249.846,1563828249.846,33.431396484375,-112.05045738998723,False,False,4141,1563828250,87.49329858771355,4.8768,A320,35.814,37.58184,True,False,False,False
False,342.90000000000003,QPX8742,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828250,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,KLY8743,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828250,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,,VOR8746,,270.4583564580004,aad762,1563828229.815,1563828222.021,33.42883611129502,-111.99726338289221,True,False,1341,1563828250,64.30755774307664,-3.2512000000000003,B737,35.78352,33.61944,True,True,False,True
False,2103.12,XAL8748,327.66,270.0,ad2573,1563828196.655,1563828147.205,33.440846588652015,-111.98751021404655,False,False,5432,1563828250,72.02216,-1.30048,B737,35.78352,33.61944,True,False,False,False
False,342.90000000000003,ZET8750,381.0,269.5848204588551,a9ed12,1563827971.286,1563827956.15,33.42887878417969,-111.990234375,False,False,3264,1563828260,70.99513590306819,-3.90144,B737,35.78352,33.61944,True,False,False,False
False,327.66,MKN8751,320.04,270.0,aa6ed1,1563828072.36,1563828065.454,33.440826416015625,-111.99424438476562,False,False,2025,1563828260,68.421052,-0.97536,A319,35.814,33.8328,True,False,False,False
False,,KLY8754,,270.4583564580004,aad762,1563828229.815,1563828222.021,33.42883611129502,-111.99726338289221,True,False,1341,1563828260,64.30755774307664,-3.2512000000000003,B737,35.78352,33.61944,True,True,False,True
False,441.96000000000004,XAL8756,419.1,270.7117122060357,acdde3,1563828259.862,1563828259.627,33.43107604980469,-112.02192993164061,False,False,2617,1563828260,82.83187436217293,13.329920000000001,B737,35.78352,33.61944,True,False,False,False
