station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
PHX,2025-08-04 07:51,-112.0116,33.4343,337.00,97.00,52.00,22.15,280.00,6.00,0.00,29.82,1007.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.40,KPHX 040751Z 28006KT 10SM CLR 36/11 A2982 RMK AO2 SLP074 T03610111,M
PHX,2025-08-04 08:51,-112.0116,33.4343,337.00,96.00,51.00,22.01,M,3.00,0.00,29.82,1007.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.13,KPHX 040851Z VRB03KT 10SM CLR 36/11 A2982 RMK AO2 SLP074 T03560106 52004,M
PHX,2025-08-04 09:51,-112.0116,33.4343,337.00,91.00,48.00,22.96,80.00,6.00,0.00,29.83,1007.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.70,KPHX 040951Z 08006KT 10SM CLR 33/09 A2983 RMK AO2 SLP077 T03280089,M
PHX,2025-08-04 10:51,-112.0116,33.4343,337.00,89.00,41.00,18.72,90.00,6.00,0.00,29.82,1007.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.31,KPHX 041051Z 09006KT 10SM CLR 32/05 A2982 RMK AO2 SLP076 T03170050,M
PHX,2025-08-04 11:51,-112.0116,33.4343,337.00,87.00,42.00,20.73,120.00,4.00,0.00,29.84,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.70,KPHX 041151Z 12004KT 10SM CLR 31/06 A2984 RMK AO2 SLP081 T03060056 10372 20306 53005,M
PHX,2025-08-04 12:51,-112.0116,33.4343,337.00,88.00,40.00,18.59,110.00,5.00,0.00,29.86,1008.70,10.00,M,FEW,FEW,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,84.42,KPHX 041251Z 11005KT 10SM FEW180 FEW250 31/04 A2986 RMK AO2 SLP087 T03110044,M
PHX,2025-08-04 13:51,-112.0116,33.4343,337.00,88.00,41.00,19.32,100.00,7.00,0.00,29.87,1009.30,10.00,M,FEW,FEW,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,84.47,KPHX 041351Z 10007KT 10SM FEW180 FEW250 31/05 A2987 RMK AO2 SLP093 T03110050,M
PHX,2025-08-04 14:51,-112.0116,33.4343,337.00,91.00,47.00,22.12,120.00,7.00,0.00,29.89,1009.70,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,87.58,KPHX 041451Z 12007KT 10SM FEW200 FEW250 33/08 A2989 RMK AO2 SLP097 T03280083 51015,M
PHX,2025-08-04 15:51,-112.0116,33.4343,337.00,94.00,48.00,20.93,150.00,3.00,0.00,29.89,1009.90,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,90.56,KPHX 041551Z 15003KT 10SM FEW200 FEW250 34/09 A2989 RMK AO2 SLP099 T03440089,M
PHX,2025-08-04 16:51,-112.0116,33.4343,337.00,99.00,46.00,16.66,M,6.00,0.00,29.90,1010.00,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,95.19,KPHX 041651Z VRB06KT 10SM FEW200 FEW250 37/08 A2990 RMK AO2 SLP100 T03720078,M
PHX,2025-08-04 17:51,-112.0116,33.4343,337.00,102.00,45.00,14.66,140.00,5.00,0.00,29.89,1009.90,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,97.98,KPHX 041751Z 14005KT 10SM FEW200 FEW250 39/07 A2989 RMK AO2 SLP099 T03890072 10389 20306 50002,M
PHX,2025-08-04 18:51,-112.0116,33.4343,337.00,105.00,43.00,12.43,M,3.00,0.00,29.87,1009.20,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,100.40,KPHX 041851Z VRB03KT 10SM FEW200 FEW250 41/06 A2987 RMK AO2 SLP092 T04060061,M
PHX,2025-08-04 19:51,-112.0116,33.4343,337.00,105.00,43.00,12.43,310.00,5.00,0.00,29.86,1008.60,10.00,M,FEW,FEW,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,100.40,KPHX 041951Z 31005KT 10SM FEW200 FEW250 41/06 A2986 RMK AO2 SLP086 T04060061,M
PHX,2025-08-04 20:51,-112.0116,33.4343,337.00,108.00,43.00,11.39,M,3.00,0.00,29.84,1008.10,10.00,M,FEW,FEW,FEW,M,15000.00,23000.00,29000.00,M,M,M,M,M,M,M,M,103.09,KPHX 042051Z VRB03KT 10SM FEW150 FEW230 FEW290 42/06 A2984 RMK AO2 SLP081 T04220061 56018,M
PHX,2025-08-04 21:51,-112.0116,33.4343,337.00,108.00,43.00,11.39,80.00,4.00,0.00,29.82,1007.30,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,103.09,KPHX 042151Z 08004KT 10SM FEW100 FEW250 42/06 A2982 RMK AO2 SLP073 T04220061,M
PHX,2025-08-04 22:51,-112.0116,33.4343,337.00,110.00,41.00,9.95,290.00,5.00,0.00,29.79,1006.40,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,104.35,KPHX 042251Z 29005KT 10SM FEW100 FEW250 43/05 A2979 RMK AO2 SLP064 T04330050,M
PHX,2025-08-04 23:51,-112.0116,33.4343,337.00,110.00,43.00,10.75,300.00,10.00,0.00,29.77,1005.60,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,104.90,KPHX 042351Z 30010KT 10SM FEW100 FEW250 43/06 A2977 RMK AO2 SLP056 T04330061 10444 20383 58024,M
PHX,2025-08-05 00:51,-112.0116,33.4343,337.00,109.00,47.00,12.88,M,6.00,0.00,29.75,1005.20,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,105.25,KPHX 050051Z VRB06KT 10SM FEW100 FEW250 43/08 A2975 RMK AO2 SLP052 T04280083,M
PHX,2025-08-05 01:51,-112.0116,33.4343,337.00,109.00,50.00,14.41,270.00,10.00,0.00,29.76,1005.20,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,106.25,KPHX 050151Z 27010KT 10SM FEW100 FEW250 43/10 A2976 RMK AO2 SLP052 T04280100,M
PHX,2025-08-05 02:51,-112.0116,33.4343,337.00,107.00,49.00,14.71,270.00,10.00,0.00,29.77,1005.70,10.00,M,FEW,FEW,FEW,M,10000.00,16000.00,25000.00,M,M,M,M,M,M,M,M,103.92,KPHX 050251Z 27010KT 10SM FEW100 FEW160 FEW250 42/09 A2977 RMK AO2 SLP057 T04170094 53001,M
PHX,2025-08-05 03:51,-112.0116,33.4343,337.00,106.00,51.00,16.32,290.00,10.00,0.00,29.80,1006.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,103.56,KPHX 050351Z 29010KT 10SM CLR 41/11 A2980 RMK AO2 SLP066 T04110106,M
PHX,2025-08-05 04:51,-112.0116,33.4343,337.00,102.00,51.00,18.37,240.00,4.00,0.00,29.82,1007.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.39,KPHX 050451Z 24004KT 10SM CLR 39/11 A2982 RMK AO2 SLP073 T03890106,M
PHX,2025-08-05 05:51,-112.0116,33.4343,337.00,103.00,51.00,17.83,300.00,7.00,0.00,29.82,1007.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,100.43,KPHX 050551Z 30007KT 10SM CLR 39/11 A2982 RMK AO2 SLP073 T03940106 10433 20389 51016,M
PHX,2025-08-05 06:51,-112.0116,33.4343,337.00,102.00,50.00,17.70,290.00,10.00,0.00,29.82,1007.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,99.11,KPHX 050651Z 29010KT 10SM CLR 39/10 A2982 RMK AO2 SLP074 T03890100 404440306,M
PHX,2025-08-05 07:51,-112.0116,33.4343,337.00,101.00,48.00,16.92,310.00,8.00,0.00,29.82,1007.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,97.59,KPHX 050751Z 31008KT 10SM CLR 38/09 A2982 RMK AO2 SLP074 T03830089,M
PHX,2025-08-05 08:51,-112.0116,33.4343,337.00,99.00,46.00,16.66,320.00,7.00,0.00,29.82,1007.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.19,KPHX 050851Z 32007KT 10SM CLR 37/08 A2982 RMK AO2 SLP073 T03720078 50001,M
PHX,2025-08-05 09:51,-112.0116,33.4343,337.00,97.00,48.00,19.09,300.00,4.00,0.00,29.83,1007.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.54,KPHX 050951Z 30004KT 10SM CLR 36/09 A2983 RMK AO2 SLP076 T03610089,M
PHX,2025-08-05 10:51,-112.0116,33.4343,337.00,94.00,49.00,21.72,180.00,3.00,0.00,29.84,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.73,KPHX 051051Z 18003KT 10SM CLR 34/09 A2984 RMK AO2 SLP081 T03440094,M
PHX,2025-08-05 11:51,-112.0116,33.4343,337.00,91.00,51.00,25.68,90.00,3.00,0.00,29.86,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,88.17,KPHX 051151Z 09003KT 10SM CLR 33/11 A2986 RMK AO2 SLP086 T03280106 10394 20328 53012,M
PHX,2025-08-05 12:51,-112.0116,33.4343,337.00,90.00,54.00,29.59,100.00,6.00,0.00,29.87,1009.10,10.00,M,FEW,FEW,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,87.84,KPHX 051251Z 10006KT 10SM FEW190 FEW250 32/12 A2987 RMK AO2 SLP091 T03220122,M
PHX,2025-08-05 13:51,-112.0116,33.4343,337.00,94.00,49.00,21.72,110.00,6.00,0.00,29.90,1010.00,10.00,M,FEW,FEW,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,90.73,KPHX 051351Z 11006KT 10SM FEW190 FEW250 34/09 A2990 RMK AO2 SLP100 T03440094,M
PHX,2025-08-05 14:51,-112.0116,33.4343,337.00,96.00,48.00,19.68,120.00,6.00,0.00,29.92,1010.70,10.00,M,FEW,FEW,M,M,19000.00,25000.00,M,M,M,M,M,M,M,M,M,92.54,KPHX 051451Z 12006KT 10SM FEW190 FEW250 36/09 A2992 RMK AO2 SLP107 T03560089 53020,M
PHX,2025-08-05 15:51,-112.0116,33.4343,337.00,100.00,47.00,16.79,120.00,3.00,0.00,29.93,1011.00,10.00,M,FEW,FEW,FEW,M,14000.00,19000.00,25000.00,M,M,M,M,M,M,M,M,96.37,KPHX 051551Z 12003KT 10SM FEW140 FEW190 FEW250 38/08 A2993 RMK AO2 SLP110 T03780083,M
PHX,2025-08-05 16:51,-112.0116,33.4343,337.00,102.00,50.00,17.70,M,4.00,0.00,29.94,1011.40,10.00,M,FEW,FEW,FEW,M,13000.00,20000.00,27000.00,M,M,M,M,M,M,M,M,99.11,KPHX 051651Z VRB04KT 10SM FEW130 FEW200 FEW270 39/10 A2994 RMK AO2 SLP114 T03890100,M
PHX,2025-08-05 17:51,-112.0116,33.4343,337.00,105.00,47.00,14.47,0.00,0.00,0.00,29.93,1011.20,10.00,M,FEW,FEW,FEW,M,13000.00,17000.00,27000.00,M,M,M,M,M,M,M,M,101.38,KPHX 051751Z 00000KT 10SM FEW130 FEW170 FEW270 41/08 A2993 RMK AO2 SLP112 T04060083 10411 20322 50006,M
PHX,2025-08-05 18:51,-112.0116,33.4343,337.00,107.00,43.00,11.72,M,6.00,0.00,29.92,1010.60,10.00,M,FEW,FEW,FEW,M,12000.00,20000.00,25000.00,M,M,M,M,M,M,M,M,102.19,KPHX 051851Z VRB06KT 10SM FEW120 FEW200 FEW250 42/06 A2992 RMK AO2 SLP106 T04170061,M
PHX,2025-08-05 19:51,-112.0116,33.4343,337.00,111.00,46.00,11.71,200.00,7.00,0.00,29.90,1009.90,10.00,M,FEW,FEW,FEW,M,10000.00,17000.00,22000.00,M,M,M,M,M,M,M,M,106.75,KPHX 051951Z 20007KT 10SM FEW100 FEW170 FEW220 44/08 A2990 RMK AO2 SLP099 T04390078,M
PHX,2025-08-05 20:51,-112.0116,33.4343,337.00,110.00,44.00,11.17,M,3.00,0.00,29.88,1009.40,10.00,M,FEW,FEW,FEW,M,10000.00,17000.00,23000.00,M,M,M,M,M,M,M,M,105.19,KPHX 052051Z VRB03KT 10SM FEW100 FEW170 FEW230 43/07 A2988 RMK AO2 SLP094 TCU DSNT E T04330067 56018,M
PHX,2025-08-05 21:51,-112.0116,33.4343,337.00,110.00,44.00,11.17,M,4.00,0.00,29.86,1008.50,10.00,M,FEW,FEW,FEW,SCT,9000.00,16000.00,20000.00,25000.00,M,M,M,M,M,M,M,105.19,KPHX 052151Z VRB04KT 10SM FEW090 FEW160 FEW200 SCT250 43/07 A2986 RMK AO2 SLP085 CB DSNT E-SE T04330067,M
PHX,2025-08-05 22:51,-112.0116,33.4343,337.00,111.00,42.00,10.05,310.00,5.00,0.00,29.84,1008.00,10.00,17.00,FEW,SCT,SCT,BKN,9000.00,16000.00,20000.00,25000.00,M,M,M,M,M,M,M,105.55,KPHX 052251Z 31005G17KT 10SM FEW090 SCT160 SCT200 BKN250 44/06 A2984 RMK AO2 SLP080 CB DSNT E-SE T04390056,M
PHX,2025-08-05 23:51,-112.0116,33.4343,337.00,113.00,44.00,10.25,280.00,10.00,0.00,29.83,1007.60,10.00,M,SCT,SCT,SCT,BKN,9000.00,16000.00,20000.00,25000.00,M,M,M,M,M,M,M,108.01,KPHX 052351Z 28010KT 10SM SCT090 SCT160 SCT200 BKN250 45/07 A2983 RMK AO2 SLP076 CB DSNT E-SE T04500067 10450 20400 56018,M
PHX,2025-08-06 00:51,-112.0116,33.4343,337.00,111.00,44.00,10.85,250.00,8.00,0.00,29.82,1007.40,10.00,M,SCT,SCT,BKN,BKN,9000.00,16000.00,20000.00,25000.00,M,M,M,M,M,M,M,106.12,KPHX 060051Z 25008KT 10SM SCT090 SCT160 BKN200 BKN250 44/07 A2982 RMK AO2 SLP074 VIRGA T04390067,M
PHX,2025-08-06 01:51,-112.0116,33.4343,337.00,110.00,44.00,11.17,300.00,11.00,0.00,29.82,1007.50,10.00,15.00,SCT,SCT,BKN,BKN,9000.00,16000.00,20000.00,25000.00,M,M,M,M,M,M,M,105.19,KPHX 060151Z 30011G15KT 10SM SCT090 SCT160 BKN200 BKN250 43/07 A2982 RMK AO2 SLP075 VIRGA T04330067,M
PHX,2025-08-06 02:51,-112.0116,33.4343,337.00,109.00,45.00,11.94,310.00,8.00,0.00,29.83,1007.60,10.00,M,SCT,SCT,BKN,BKN,9000.00,16000.00,20000.00,25000.00,M,M,M,M,26.00,330.00,2025-08-06 01:54,104.59,KPHX 060251Z 31008KT 10SM SCT090 SCT160 BKN200 BKN250 43/07 A2983 RMK AO2 PK WND 33026/0154 SLP076 VIRGA T04280072 53001,M
PHX,2025-08-06 03:51,-112.0116,33.4343,337.00,107.00,46.00,13.14,250.00,4.00,0.00,29.85,1008.30,10.00,M,SCT,SCT,BKN,M,10000.00,16000.00,22000.00,M,M,M,M,M,M,M,M,103.07,KPHX 060351Z 25004KT 10SM SCT100 SCT160 BKN220 42/08 A2985 RMK AO2 SLP083 T04170078,M
PHX,2025-08-06 04:51,-112.0116,33.4343,337.00,105.00,48.00,15.03,250.00,4.00,0.00,29.86,1008.70,10.00,M,FEW,SCT,M,M,10000.00,22000.00,M,M,M,M,M,M,M,M,M,101.63,KPHX 060451Z 25004KT 10SM FEW100 SCT220 41/09 A2986 RMK AO2 SLP087 T04060089,M
PHX,2025-08-06 05:51,-112.0116,33.4343,337.00,102.00,49.00,17.05,230.00,4.00,0.00,29.87,1009.00,10.00,M,FEW,FEW,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,98.85,KPHX 060551Z 23004KT 10SM FEW100 FEW120 39/09 A2987 RMK AO2 SLP090 T03890094 10456 20389 51013,M
PHX,2025-08-06 06:51,-112.0116,33.4343,337.00,100.00,50.00,18.79,230.00,3.00,0.00,29.87,1009.20,10.00,M,FEW,FEW,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,97.03,KPHX 060651Z 23003KT 10SM FEW100 FEW120 38/10 A2987 RMK AO2 SLP092 T03780100 404560322,M
PHX,2025-08-06 07:51,-112.0116,33.4343,337.00,100.00,48.00,17.44,270.00,3.00,0.00,29.87,1009.00,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,96.58,KPHX 060751Z 27003KT 10SM FEW120 38/09 A2987 RMK AO2 SLP090 T03780089,M
PHX,2025-08-06 08:51,-112.0116,33.4343,337.00,100.00,47.00,16.79,280.00,7.00,0.00,29.87,1009.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.37,KPHX 060851Z 28007KT 10SM CLR 38/08 A2987 RMK AO2 SLP091 T03780083 51001,M
PHX,2025-08-06 09:51,-112.0116,33.4343,337.00,100.00,47.00,16.79,300.00,5.00,0.00,29.88,1009.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.37,KPHX 060951Z 30005KT 10SM CLR 38/08 A2988 RMK AO2 SLP092 T03780083,M
PHX,2025-08-06 10:51,-112.0116,33.4343,337.00,97.00,48.00,19.09,330.00,4.00,0.00,29.89,1009.60,10.00,M,FEW,FEW,M,M,12000.00,15000.00,M,M,M,M,M,M,M,M,M,93.54,KPHX 061051Z 33004KT 10SM FEW120 FEW150 36/09 A2989 RMK AO2 SLP096 T03610089,M
PHX,2025-08-06 11:51,-112.0116,33.4343,337.00,96.00,48.00,19.68,0.00,0.00,0.00,29.90,1009.90,10.00,M,FEW,FEW,M,M,12000.00,15000.00,M,M,M,M,M,M,M,M,M,92.54,KPHX 061151Z 00000KT 10SM FEW120 FEW150 36/09 A2990 RMK AO2 SLP099 T03560089 10389 20356 53008,M
PHX,2025-08-06 12:51,-112.0116,33.4343,337.00,92.00,51.00,24.90,110.00,3.00,0.00,29.92,1010.80,10.00,M,FEW,FEW,FEW,SCT,10000.00,13000.00,18000.00,25000.00,M,M,M,M,M,M,M,89.13,KPHX 061251Z 11003KT 10SM FEW100 FEW130 FEW180 SCT250 33/11 A2992 RMK AO2 SLP108 T03330106,M
PHX,2025-08-06 13:51,-112.0116,33.4343,337.00,94.00,52.00,24.28,110.00,3.00,0.00,29.93,1011.30,10.00,M,FEW,FEW,FEW,SCT,10000.00,13000.00,18000.00,25000.00,M,M,M,M,M,M,M,91.32,KPHX 061351Z 11003KT 10SM FEW100 FEW130 FEW180 SCT250 34/11 A2993 RMK AO2 SLP113 T03440111,M
PHX,2025-08-06 14:51,-112.0116,33.4343,337.00,97.00,51.00,21.35,100.00,7.00,0.00,29.95,1011.60,10.00,M,FEW,FEW,FEW,SCT,10000.00,13000.00,18000.00,25000.00,M,M,M,M,M,M,M,94.16,KPHX 061451Z 10007KT 10SM FEW100 FEW130 FEW180 SCT250 36/11 A2995 RMK AO2 SLP116 T03610106 51016,M
PHX,2025-08-06 15:51,-112.0116,33.4343,337.00,100.00,50.00,18.79,90.00,6.00,0.00,29.95,1011.80,10.00,M,FEW,FEW,FEW,M,13000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,97.03,KPHX 061551Z 09006KT 10SM FEW130 FEW180 FEW250 38/10 A2995 RMK AO2 SLP118 T03780100,M
PHX,2025-08-06 16:51,-112.0116,33.4343,337.00,104.00,49.00,16.07,M,3.00,0.00,29.96,1012.20,10.00,M,FEW,FEW,FEW,M,13000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,100.90,KPHX 061651Z VRB03KT 10SM FEW130 FEW180 FEW250 40/09 A2996 RMK AO2 SLP122 T04000094,M
PHX,2025-08-06 17:51,-112.0116,33.4343,337.00,106.00,48.00,14.59,320.00,5.00,0.00,29.96,1012.10,10.00,M,FEW,FEW,FEW,M,10000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,102.63,KPHX 061751Z 32005KT 10SM FEW100 FEW210 FEW250 41/09 A2996 RMK AO2 SLP121 T04110089 10422 20328 50005,M
PHX,2025-08-06 18:51,-112.0116,33.4343,337.00,111.00,47.00,12.16,M,6.00,0.00,29.94,1011.50,10.00,M,FEW,FEW,FEW,M,10000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,107.10,KPHX 061851Z VRB06KT 10SM FEW100 FEW210 FEW250 44/08 A2994 RMK AO2 SLP115 T04390083,M
PHX,2025-08-06 19:51,-112.0116,33.4343,337.00,111.00,46.00,11.71,310.00,7.00,0.00,29.92,1010.80,10.00,M,FEW,FEW,FEW,M,10000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,106.75,KPHX 061951Z 31007KT 10SM FEW100 FEW210 FEW250 44/08 A2992 RMK AO2 SLP108 T04390078,M
PHX,2025-08-06 20:51,-112.0116,33.4343,337.00,114.00,47.00,11.16,280.00,8.00,0.00,29.91,1010.30,10.00,M,FEW,FEW,FEW,M,10000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,109.87,KPHX 062051Z 28008KT 10SM FEW100 FEW210 FEW250 46/08 A2991 RMK AO2 SLP103 T04560083 56017,M
PHX,2025-08-06 21:51,-112.0116,33.4343,337.00,113.00,48.00,11.92,280.00,10.00,0.00,29.89,1009.50,10.00,16.00,FEW,SCT,BKN,BKN,9000.00,14000.00,19000.00,25000.00,M,M,M,M,M,M,M,109.34,KPHX 062151Z 28010G16KT 10SM FEW090 SCT140 BKN190 BKN250 45/09 A2989 RMK AO2 SLP095 T04500089,M
PHX,2025-08-06 22:51,-112.0116,33.4343,337.00,114.00,48.00,11.59,310.00,10.00,0.00,29.86,1008.60,10.00,18.00,FEW,FEW,SCT,BKN,9000.00,14000.00,19000.00,25000.00,M,M,M,M,M,M,M,110.24,KPHX 062251Z 31010G18KT 10SM FEW090 FEW140 SCT190 BKN250 46/09 A2986 RMK AO2 SLP086 CB DSNT SE T04560089,M
PHX,2025-08-06 23:51,-112.0116,33.4343,337.00,115.00,47.00,10.85,270.00,11.00,0.00,29.84,1007.80,10.00,27.00,FEW,FEW,SCT,BKN,9000.00,14000.00,19000.00,25000.00,M,M,M,M,27.00,320.00,2025-08-06 23:44,110.75,KPHX 062351Z 27011G27KT 10SM FEW090 FEW140 SCT190 BKN250 46/08 A2984 RMK AO2 PK WND 32027/2344 SLP078 CB DSNT S T04610083 10467 20411 56024,M
PHX,2025-08-07 00:51,-112.0116,33.4343,337.00,114.00,46.00,10.75,280.00,13.00,0.00,29.82,1007.10,10.00,18.00,FEW,FEW,SCT,SCT,9000.00,14000.00,19000.00,25000.00,M,M,M,M,M,M,M,109.52,KPHX 070051Z 28013G18KT 10SM FEW090 FEW140 SCT190 SCT250 46/08 A2982 RMK AO2 SLP071 T04560078,M
PHX,2025-08-07 01:51,-112.0116,33.4343,337.00,113.00,46.00,11.06,270.00,12.00,0.00,29.82,1007.30,10.00,M,FEW,FEW,FEW,SCT,9000.00,14000.00,19000.00,25000.00,M,M,M,M,M,M,M,108.64,KPHX 070151Z 27012KT 10SM FEW090 FEW140 FEW190 SCT250 45/08 A2982 RMK AO2 SLP073 T04500078,M
PHX,2025-08-07 02:51,-112.0116,33.4343,337.00,109.00,47.00,12.88,270.00,10.00,0.00,29.82,1007.40,10.00,M,FEW,FEW,FEW,M,9000.00,14000.00,25000.00,M,M,M,M,M,M,M,M,105.25,KPHX 070251Z 27010KT 10SM FEW090 FEW140 FEW250 43/08 A2982 RMK AO2 SLP074 T04280083 55004,M
PHX,2025-08-07 03:51,-112.0116,33.4343,337.00,107.00,48.00,14.17,260.00,8.00,0.00,29.83,1007.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,103.62,KPHX 070351Z 26008KT 10SM FEW250 42/09 A2983 RMK AO2 SLP078 T04170089,M
PHX,2025-08-07 04:51,-112.0116,33.4343,337.00,104.00,49.00,16.07,250.00,3.00,0.00,29.84,1008.10,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,100.90,KPHX 070451Z 25003KT 10SM FEW250 40/09 A2984 RMK AO2 SLP081 T04000094,M
PHX,2025-08-07 05:51,-112.0116,33.4343,337.00,102.00,49.00,17.05,250.00,3.00,0.00,29.84,1008.10,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,98.85,KPHX 070551Z 25003KT 10SM FEW200 39/09 A2984 RMK AO2 SLP081 T03890094 10461 20389 51006,M
PHX,2025-08-07 06:51,-112.0116,33.4343,337.00,103.00,48.00,15.94,280.00,6.00,0.00,29.84,1008.10,10.00,M,FEW,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,99.62,KPHX 070651Z 28006KT 10SM FEW150 39/09 A2984 RMK AO2 SLP081 T03940089 404670328,M
PHX,2025-08-07 07:51,-112.0116,33.4343,337.00,100.00,47.00,16.79,260.00,4.00,0.00,29.85,1008.20,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,96.37,KPHX 070751Z 26004KT 10SM FEW200 38/08 A2985 RMK AO2 SLP082 T03780083,M
PHX,2025-08-07 08:51,-112.0116,33.4343,337.00,99.00,45.00,16.04,260.00,6.00,0.00,29.85,1008.40,10.00,M,SCT,BKN,M,M,15000.00,19000.00,M,M,M,M,M,M,M,M,M,95.02,KPHX 070851Z 26006KT 10SM SCT150 BKN190 37/07 A2985 RMK AO2 SLP084 T03720072 53002,M
PHX,2025-08-07 09:51,-112.0116,33.4343,337.00,96.00,46.00,18.25,250.00,5.00,0.00,29.86,1008.50,10.00,M,SCT,BKN,M,M,15000.00,21000.00,M,M,M,M,M,M,M,M,M,92.22,KPHX 070951Z 25005KT 10SM SCT150 BKN210 36/08 A2986 RMK AO2 SLP085 T03560078,M
PHX,2025-08-07 10:51,-112.0116,33.4343,337.00,96.00,45.00,17.57,0.00,0.00,0.00,29.86,1008.70,10.00,M,FEW,BKN,M,M,15000.00,17000.00,M,M,M,M,M,M,M,M,M,92.08,KPHX 071051Z 00000KT 10SM FEW150 BKN170 36/07 A2986 RMK AO2 SLP087 T03560072,M
PHX,2025-08-07 11:51,-112.0116,33.4343,337.00,95.00,45.00,18.12,230.00,4.00,0.00,29.87,1009.10,10.00,M,SCT,BKN,M,M,16000.00,19000.00,M,M,M,M,M,M,M,M,M,91.11,KPHX 071151Z 23004KT 10SM SCT160 BKN190 35/07 A2987 RMK AO2 SLP091 T03500072 10400 20350 53007,M
PHX,2025-08-07 12:51,-112.0116,33.4343,337.00,96.00,45.00,17.57,310.00,5.00,0.00,29.87,1009.00,10.00,M,SCT,BKN,BKN,M,17000.00,21000.00,25000.00,M,M,M,M,M,M,M,M,92.08,KPHX 071251Z 31005KT 10SM SCT170 BKN210 BKN250 36/07 A2987 RMK AO2 SLP090 T03560072,M
PHX,2025-08-07 13:51,-112.0116,33.4343,337.00,96.00,44.00,16.92,280.00,4.00,0.00,29.89,1009.70,10.00,M,SCT,BKN,BKN,M,16000.00,19000.00,25000.00,M,M,M,M,M,M,M,M,91.96,KPHX 071351Z 28004KT 10SM SCT160 BKN190 BKN250 36/07 A2989 RMK AO2 SLP097 T03560067,M
